timeKey,season,round,driverId,constructorId,circuit,session,circuitKey,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,driverPoints,constructorPoints,estimatedSalaryUSD,estimatedSalaryUSD_imputed,costCapUSD,raceGain,consistencyIndex,qualifyingPerformanceIndex,topSpeedIndex,driverROI,driverEfficiency,budgetEfficiency,pointsPerMillionUSD,speedEfficiency,isPodium,teamPodiums,costPerPodium,teammateDelta,avgTeammateDelta_season,paceAdvantage,speed_zscore,pointsRankInTeam,qualiToRaceDelta,avgFinishPosition_season,avgQualyPosition_season,avgRaceGain_season,avgConsistency_season,avgTopSpeed_season,driverPerformanceScore,driverPerformanceScore_scaled
2025_20,2025,20,albon,williams,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.49,77.629666,0.181632,350.0,,,17.0,17.0,73.0,137.0,8000000.0,8000000.0,135000000.0,,0.181632,17.0,350.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.592592592592593,0,2,67500000.0,1.3179999999999978,0.3508222222222233,0.021719146296891,1.076777487030594,1.0,,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.200932639140968,-0.2416697512561287
2025_20,2025,20,albon,williams,Mexico City,R,Mexico City Grand Prix_Mexico City,80.48,83.063714,1.256725,328.0,17.0,12.0,,17.0,73.0,137.0,8000000.0,8000000.0,135000000.0,5.0,1.256725,,328.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.4296296296296296,0,2,67500000.0,0.382000000000005,0.3508222222222233,0.0053465247589066,-1.068302569975313,1.0,5.0,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.415440644841558,-0.3094571629454932
2025_20,2025,20,alonso,aston_martin,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.103,77.501,0.363771,351.0,,,14.0,14.0,56.0,89.0,20000000.0,20000000.0,135000000.0,,0.363771,14.0,351.0,357142.8571428572,2.8,1516853.9325842697,0.6592592592592592,2.6,0,0,,0.0,0.2049333333333335,0.0166164838937823,1.1742811259854078,1.0,,11.863636363636363,10.391304347826088,-1.7272727272727273,0.6384911251111112,322.9555555555556,-3.9760257429955743,-0.802623020225953
2025_20,2025,20,alonso,aston_martin,Mexico City,R,Mexico City Grand Prix_Mexico City,81.708,83.385586,0.825647,326.0,14.0,18.0,,14.0,56.0,89.0,20000000.0,20000000.0,135000000.0,-4.0,0.825647,,326.0,357142.8571428572,2.8,1516853.9325842697,0.6592592592592592,2.414814814814815,0,0,,1.1149999999999949,0.2049333333333335,0.0206865537400688,-1.263309847884941,1.0,-4.0,11.863636363636363,10.391304347826088,-1.7272727272727273,0.6384911251111112,322.9555555555556,-4.219784840382609,-0.879654169872958
2025_20,2025,20,antonelli,mercedes,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.118,77.114166,0.717877,352.0,,,6.0,6.0,150.0,469.0,2000000.0,2000000.0,135000000.0,,0.717877,6.0,352.0,13333.333333333334,75.0,287846.4818763326,3.474074074074074,2.607407407407408,0,11,12272727.272727272,0.0839999999999889,0.3429232558139538,0.0036290873380662,1.271784764940222,2.0,,9.333333333333334,8.409090909090908,-0.4285714285714285,0.7318093511627907,323.9453488289405,8.047395809776011,2.9969397236006343
2025_20,2025,20,antonelli,mercedes,Mexico City,R,Mexico City Grand Prix_Mexico City,80.826,82.317269,0.921097,332.0,6.0,6.0,,6.0,150.0,469.0,2000000.0,2000000.0,135000000.0,0.0,0.921097,,332.0,13333.333333333334,75.0,287846.4818763326,3.474074074074074,2.4592592592592597,0,11,12272727.272727272,0.7739999999999867,0.3429232558139538,0.0096687153350321,-0.6782880141560572,2.0,0.0,9.333333333333334,8.409090909090908,-0.4285714285714285,0.7318093511627907,323.9453488289405,7.852388531866384,2.935314803883031
2025_20,2025,20,bearman,haas,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.46,77.14,0.435092,345.0,,,10.0,10.0,41.0,79.0,1000000.0,1000000.0,135000000.0,,0.435092,10.0,345.0,24390.243902439022,41.0,1708860.759493671,0.5851851851851851,2.555555555555556,0,0,,0.0,0.1852920000000011,0.0081384169036042,0.5892592922565242,1.0,,11.91304347826087,13.727272727272728,2.5217391304347827,0.6851060614553377,321.688,2.45523745746747,1.2297425543296068
2025_20,2025,20,bearman,haas,Mexico City,R,Mexico City Grand Prix_Mexico City,80.705,82.358169,1.005621,323.0,9.0,4.0,,9.0,41.0,79.0,1000000.0,1000000.0,135000000.0,5.0,1.005621,,323.0,24390.243902439022,41.0,1708860.759493671,0.5851851851851851,2.3925925925925924,0,0,,0.0,0.1852920000000011,0.0081571978214158,-1.555820764749383,1.0,5.0,11.91304347826087,13.727272727272728,2.5217391304347827,0.6851060614553377,321.688,2.2407294517668794,1.1619551426402424
2025_20,2025,20,bortoleto,sauber,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.412,77.937666,0.888918,348.0,,,16.0,16.0,19.0,70.0,2000000.0,2000000.0,135000000.0,,0.888918,16.0,348.0,105263.15789473684,9.5,1928571.4285714289,0.5185185185185185,2.577777777777778,0,1,135000000.0,0.3960000000000008,0.3121707317073179,0.0206907027117684,0.881770209120966,2.0,,13.5,13.761904761904765,0.25,0.6705098536585365,322.0975609756098,-3.2431596787394725,-0.571027497957966
2025_20,2025,20,bortoleto,sauber,Mexico City,R,Mexico City Grand Prix_Mexico City,81.121,83.136626,1.106534,323.0,16.0,10.0,,16.0,19.0,70.0,2000000.0,2000000.0,135000000.0,6.0,1.106534,,323.0,105263.15789473684,9.5,1928571.4285714289,0.5185185185185185,2.3925925925925924,0,1,135000000.0,0.0,0.3121707317073179,0.0133538200169887,-1.555820764749383,2.0,6.0,13.5,13.761904761904765,0.25,0.6705098536585365,322.0975609756098,-3.4869187761265072,-0.6480586476049711
2025_20,2025,20,colapinto,alpine,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.67,78.031,0.510531,350.0,,,20.0,20.0,0.0,22.0,,7000000.0,135000000.0,,0.510531,20.0,350.0,,,6136363.636363637,0.1629629629629629,2.592592592592593,0,0,,0.1239999999999952,0.3653315151515153,0.0240924776471742,1.076777487030594,2.0,,15.8125,17.0,0.4375,0.7825651245454546,322.5012121212121,-5.551828763751486,-1.3005979454994812
2025_20,2025,20,colapinto,alpine,Mexico City,R,Mexico City Grand Prix_Mexico City,81.342,83.732507,1.268386,328.0,20.0,16.0,,20.0,0.0,22.0,,7000000.0,135000000.0,4.0,1.268386,,328.0,,,6136363.636363637,0.1629629629629629,2.4296296296296296,0,0,,0.0,0.3653315151515153,0.0161145255583869,-1.068302569975313,2.0,4.0,15.8125,17.0,0.4375,0.7825651245454546,322.5012121212121,-5.766336769452076,-1.3683853571888456
2025_20,2025,20,gasly,alpine,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.546,78.002333,0.718874,351.0,,,18.0,18.0,22.0,22.0,10000000.0,10000000.0,135000000.0,,0.718874,18.0,351.0,454545.4545454545,2.2,6136363.636363637,0.1629629629629629,2.6,0,0,,0.0,0.2407111111111106,0.0224575160503126,1.1742811259854078,1.0,,14.136363636363637,13.217391304347826,-0.8181818181818182,0.6907024373133228,323.9555555555556,-4.676978099512239,-1.024133382091643
2025_20,2025,20,gasly,alpine,Mexico City,R,Mexico City Grand Prix_Mexico City,82.271,83.678777,0.997303,328.0,18.0,15.0,,18.0,22.0,22.0,10000000.0,10000000.0,135000000.0,3.0,0.997303,,328.0,454545.4545454545,2.2,6136363.636363637,0.1629629629629629,2.4296296296296296,0,0,,0.929000000000002,0.2407111111111106,0.0277194823364812,-1.068302569975313,1.0,3.0,14.136363636363637,13.217391304347826,-0.8181818181818182,0.6907024373133228,323.9555555555556,-4.90123646910831,-1.0950020397668876
2025_20,2025,20,hadjar,rb,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.252,76.956333,0.461452,346.0,,,9.0,9.0,51.0,92.0,750000.0,750000.0,135000000.0,,0.461452,9.0,346.0,14705.882352941177,68.0,1467391.3043478262,0.6814814814814815,2.562962962962963,0,1,135000000.0,0.0,0.1525348837209302,0.0053959006766104,0.6867629312113381,1.0,,11.19047619047619,9.272727272727272,-1.4761904761904765,0.7039408139534884,322.1860465116279,6.1264207398643125,2.3898857934509707
2025_20,2025,20,hadjar,rb,Mexico City,R,Mexico City Grand Prix_Mexico City,81.714,83.180095,0.986348,322.0,8.0,13.0,,8.0,51.0,92.0,750000.0,750000.0,135000000.0,-5.0,0.986348,,322.0,14705.882352941177,68.0,1467391.3043478262,0.6814814814814815,2.3851851851851853,0,1,135000000.0,0.2279999999999944,0.1525348837209302,0.0207615050217357,-1.6533244037041968,1.0,-5.0,11.19047619047619,9.272727272727272,-1.4761904761904765,0.7039408139534884,322.1860465116279,5.892412006372759,2.315935889789846
2025_20,2025,20,hamilton,ferrari,Mexico City,Q,Mexico City Grand Prix_Mexico City,75.938,76.820428,0.648799,350.0,,,3.0,3.0,156.0,398.0,60000000.0,60000000.0,135000000.0,,0.648799,3.0,350.0,384615.3846153846,2.6,339195.97989949747,2.948148148148148,2.592592592592593,0,7,19285714.285714287,0.0900000000000034,0.2461999999999998,0.0012557559877832,1.076777487030594,2.0,,8.521739130434783,8.681818181818182,1.0,0.8160666304444444,324.63666666666666,-2.290549467701069,-0.2699898730718994
2025_20,2025,20,hamilton,ferrari,Mexico City,R,Mexico City Grand Prix_Mexico City,80.601,82.252,0.808338,346.0,3.0,8.0,,3.0,156.0,398.0,60000000.0,60000000.0,135000000.0,-5.0,0.808338,,346.0,384615.3846153846,2.6,339195.97989949747,2.948148148148148,2.562962962962963,0,7,19285714.285714287,0.0,0.2461999999999998,0.0068580422725228,0.6867629312113381,2.0,-5.0,8.521739130434783,8.681818181818182,1.0,0.8160666304444444,324.63666666666666,-2.3295509232829943,-0.2823148570154201
2025_20,2025,20,hulkenberg,sauber,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.016,77.3954,0.379134,343.0,,,13.0,13.0,51.0,70.0,7000000.0,7000000.0,135000000.0,,0.379134,13.0,343.0,137254.9019607843,7.285714285714286,1928571.4285714289,0.5185185185185185,2.5407407407407407,0,1,135000000.0,0.0,0.3091777777777774,0.0154693737411455,0.3942520143468963,1.0,,12.136363636363637,15.043478260869565,2.863636363636364,0.6934988344444444,323.938,-2.7617710964648654,-0.4189022385643561
2025_20,2025,20,hulkenberg,sauber,Mexico City,R,Mexico City Grand Prix_Mexico City,83.091,84.06195,0.549953,318.94,13.0,19.0,,13.0,51.0,70.0,7000000.0,7000000.0,135000000.0,-6.0,0.549953,,318.94,137254.9019607843,7.285714285714286,1928571.4285714289,0.5185185185185185,2.3625185185185185,0,1,135000000.0,1.9699999999999989,0.3091777777777774,0.037962824164293,-1.951685538905928,1.0,-6.0,12.136363636363637,15.043478260869565,2.863636363636364,0.6934988344444444,323.938,-2.996364851790148,-0.4930370169846338
2025_20,2025,20,lawson,red_bull,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.961,77.497,0.556525,342.0,,,15.0,15.0,38.0,451.0,1000000.0,1000000.0,135000000.0,,0.556525,15.0,342.0,26315.78947368421,38.0,299334.8115299335,3.340740740740741,2.533333333333333,0,14,9642857.142857144,0.8910000000000053,1.0426442222222234,0.0147441891618922,0.2967483753920823,2.0,,12.409090909090908,12.565217391304348,-0.1818181818181818,0.6857261167777777,322.8212698209524,1.2399559808021423,0.8456972805501373
2025_20,2025,20,lawson,red_bull,Mexico City,R,Mexico City Grand Prix_Mexico City,83.79390000000001,85.10376368,0.7150977812499999,319.0,15.0,20.0,,15.0,38.0,451.0,1000000.0,1000000.0,135000000.0,-5.0,0.7150977812499999,,319.0,26315.78947368421,38.0,299334.8115299335,3.340740740740741,2.362962962962963,0,14,9642857.142857144,2.685900000000004,1.0426442222222234,0.0467433668115724,-1.9458353205686387,2.0,-5.0,12.409090909090908,12.565217391304348,-0.1818181818181818,0.6857261167777777,322.8212698209524,1.0156976112060705,0.7748286228748926
2025_20,2025,20,leclerc,ferrari,Mexico City,Q,Mexico City Grand Prix_Mexico City,75.848,76.607166,0.573517,351.0,,,2.0,2.0,242.0,398.0,34000000.0,34000000.0,135000000.0,,0.573517,2.0,351.0,140495.86776859505,7.117647058823529,339195.97989949747,2.948148148148148,2.6,0,7,19285714.285714287,0.0,0.1297522222222214,6.909031264168419e-05,1.1742811259854078,1.0,,6.227272727272728,5.391304347826087,-0.7727272727272727,0.7922190257777777,322.9606349206349,-1.1801151106023484,0.0809223023167065
2025_20,2025,20,leclerc,ferrari,Mexico City,R,Mexico City Grand Prix_Mexico City,81.588,82.449939,0.617104,327.0,2.0,2.0,,2.0,242.0,398.0,34000000.0,34000000.0,135000000.0,0.0,0.617104,,327.0,140495.86776859505,7.117647058823529,339195.97989949747,2.948148148148148,2.422222222222222,1,7,19285714.285714287,0.9869999999999948,0.1297522222222214,0.0191875281067304,-1.165806208930127,1.0,0.0,6.227272727272728,5.391304347826087,-0.7727272727272727,0.7922190257777777,322.9606349206349,-1.414123844093902,0.0069723986555816
2025_20,2025,20,norris,mclaren,Mexico City,Q,Mexico City Grand Prix_Mexico City,75.84276,76.57901284,0.549822,351.0,,,1.0,1.0,423.0,833.0,20000000.0,20000000.0,135000000.0,,0.549822,1.0,351.0,47281.32387706856,21.15,162064.82593037214,6.17037037037037,2.6,0,33,4090909.090909091,0.0,0.1015917391304341,0.0,1.1742811259854078,1.0,,4.304347826086956,2.869565217391304,-1.434782608695652,0.8156393239130435,322.9587771478261,1.4866250497724538,0.9236480203125588
2025_20,2025,20,norris,mclaren,Mexico City,R,Mexico City Grand Prix_Mexico City,80.764,82.073865,0.689739,345.0,1.0,1.0,,1.0,423.0,833.0,20000000.0,20000000.0,135000000.0,0.0,0.689739,,345.0,47281.32387706856,21.15,162064.82593037214,6.17037037037037,2.555555555555556,1,33,4090909.090909091,0.3419999999999987,0.1015917391304341,0.0088942187578073,0.5892592922565242,1.0,0.0,4.304347826086956,2.869565217391304,-1.434782608695652,0.8156393239130435,322.9587771478261,1.428122866399565,0.9051605443972772
2025_20,2025,20,ocon,haas,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.837,77.344,0.474926,346.0,,,12.0,12.0,38.0,79.0,7000000.0,7000000.0,135000000.0,,0.474926,12.0,346.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.562962962962963,0,0,,0.3770000000000095,0.2889565217391304,0.0131092275650306,0.6867629312113381,2.0,,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.094748068146884,-0.5241274351194548
2025_20,2025,20,ocon,haas,Mexico City,R,Mexico City Grand Prix_Mexico City,81.869,82.9772,0.765482,324.0,11.0,9.0,,11.0,38.0,79.0,7000000.0,7000000.0,135000000.0,2.0,0.765482,,324.0,184210.52631578947,5.428571428571429,1708860.759493671,0.5851851851851851,2.4,0,0,,1.1640000000000017,0.2889565217391304,0.0226977464647977,-1.4583171257945688,2.0,2.0,12.26086956521739,15.043478260869565,2.652173913043478,0.6466659729286299,321.62,-3.309256073847475,-0.5919148468088193
2025_20,2025,20,piastri,mclaren,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.174,76.945666,0.607446,349.0,,,8.0,8.0,410.0,833.0,6000000.0,6000000.0,135000000.0,,0.607446,8.0,349.0,14634.146341463416,68.33333333333333,162064.82593037214,6.17037037037037,2.585185185185185,0,33,4090909.090909091,0.3312400000000082,0.163220222222222,0.0043674570914877,0.97927384807578,2.0,,3.5,3.0434782608695654,-0.7727272727272727,0.8097145111111111,320.9555555555556,8.878616012747848,3.2596164750782317
2025_20,2025,20,piastri,mclaren,Mexico City,R,Mexico City Grand Prix_Mexico City,80.422,82.227682,1.056098,326.0,7.0,5.0,,7.0,410.0,833.0,6000000.0,6000000.0,135000000.0,2.0,1.056098,,326.0,14634.146341463416,68.33333333333333,162064.82593037214,6.17037037037037,2.414814814814815,0,33,4090909.090909091,0.0,0.163220222222222,0.004621995702793,-1.263309847884941,2.0,2.0,3.5,3.0434782608695654,-0.7727272727272727,0.8097145111111111,320.9555555555556,8.654357643151776,3.188747817402987
2025_20,2025,20,russell,mercedes,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.034,76.715166,0.443668,352.0,,,4.0,4.0,319.0,469.0,15000000.0,15000000.0,135000000.0,,0.443668,4.0,352.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.607407407407408,0,11,12272727.272727272,0.0,0.1101773333333331,0.0025215327079342,1.271784764940222,1.0,,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.5790720395123796,0.9528625110840122
2025_20,2025,20,russell,mercedes,Mexico City,R,Mexico City Grand Prix_Mexico City,80.052,82.41414,0.962423,330.0,4.0,7.0,,4.0,319.0,469.0,15000000.0,15000000.0,135000000.0,-3.0,0.962423,,330.0,47021.94357366771,21.266666666666666,287846.4818763326,3.474074074074074,2.4444444444444446,0,11,12272727.272727272,0.0,0.1101773333333331,0.0,-0.8732952920656851,1.0,-3.0,4.695652173913044,4.5,-0.1739130434782608,0.7180208915555555,321.97777777777776,1.3645640338117888,0.8850750993946477
2025_20,2025,20,sainz,williams,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.172,76.843166,0.426773,352.0,,,7.0,7.0,64.0,137.0,10000000.0,10000000.0,135000000.0,,0.426773,7.0,352.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.607407407407408,0,2,67500000.0,0.0,0.2420227272727273,0.0043410867431512,1.271784764940222,2.0,,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.233130769167563,-0.5678582277961086
2025_20,2025,20,sainz,williams,Mexico City,R,Mexico City Grand Prix_Mexico City,80.098,82.663459,1.176251,331.0,12.0,17.0,,12.0,64.0,137.0,10000000.0,10000000.0,135000000.0,-5.0,1.176251,,331.0,156250.0,6.4,985401.4598540146,1.0148148148148148,2.451851851851852,0,2,67500000.0,0.0,0.2420227272727273,0.0005746264927795,-0.7757916531108712,2.0,-5.0,11.61904761904762,10.608695652173912,-1.0952380952380951,0.7662394545454546,326.727575789899,-3.4378884109726724,-0.6325643934995929
2025_20,2025,20,stroll,aston_martin,Mexico City,Q,Mexico City Grand Prix_Mexico City,77.606,78.096666,0.635841,348.0,,,19.0,19.0,33.0,89.0,3000000.0,3000000.0,135000000.0,,0.635841,19.0,348.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.577777777777778,0,0,,0.5030000000000001,0.45613953488372,0.0232486265004068,0.881770209120966,2.0,,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.711600346270326,-0.4030476074651862
2025_20,2025,20,stroll,aston_martin,Mexico City,R,Mexico City Grand Prix_Mexico City,80.593,82.898031,1.01658,349.0,19.0,14.0,,19.0,33.0,89.0,3000000.0,3000000.0,135000000.0,5.0,1.01658,,349.0,90909.09090909093,11.0,1516853.9325842697,0.6592592592592592,2.585185185185185,0,0,,0.0,0.45613953488372,0.0067581072303002,0.97927384807578,2.0,5.0,13.523809523809524,15.818181818181818,2.333333333333333,0.7228818969324474,324.254312896406,-2.7018499823748443,-0.3999663614793059
2025_20,2025,20,tsunoda,rb,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.816,77.1845,0.365318,349.0,,,11.0,11.0,33.0,92.0,2000000.0,2000000.0,135000000.0,,0.365318,11.0,349.0,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.585185185185185,0,1,135000000.0,0.5640000000000072,0.2400000000000005,0.0128323389074975,0.97927384807578,2.0,,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.5536864193781672,-0.0371312501398272
2025_20,2025,20,tsunoda,rb,Mexico City,R,Mexico City Grand Prix_Mexico City,81.486,82.955676,0.996165,328.0,10.0,11.0,,10.0,33.0,92.0,2000000.0,2000000.0,135000000.0,-1.0,0.996165,,328.0,60606.06060606061,16.5,1467391.3043478262,0.6814814814814815,2.4296296296296296,0,1,135000000.0,0.0,0.2400000000000005,0.017913356318393,-1.068302569975313,2.0,-1.0,12.318181818181818,11.904761904761903,0.6363636363636364,0.6817224574418604,324.6165980414873,-1.7584440611832766,-0.1018374158433116
2025_20,2025,20,max_verstappen,red_bull,Mexico City,Q,Mexico City Grand Prix_Mexico City,76.07,76.722666,0.444264,351.0,,,5.0,5.0,421.0,451.0,65000000.0,65000000.0,135000000.0,,0.444264,5.0,351.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.6,0,14,9642857.142857144,0.0,0.0125333333333334,0.0029961989779907,1.1742811259854078,1.0,,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.0190435163687508,0.4478365249448222
2025_20,2025,20,max_verstappen,red_bull,Mexico City,R,Mexico City Grand Prix_Mexico City,81.108,82.3578,0.98693,326.0,5.0,3.0,,5.0,421.0,451.0,65000000.0,65000000.0,135000000.0,2.0,0.98693,,326.0,154394.29928741092,6.476923076923077,299334.8115299335,3.340740740740741,2.414814814814815,1,14,9642857.142857144,0.0,0.0125333333333334,0.0131914255733773,-1.263309847884941,1.0,2.0,3.090909090909091,3.565217391304348,0.4090909090909091,0.7777293635555554,323.18333333333334,-0.2628026137557857,0.3708053752978171
2025_21,2025,21,albon,williams,São Paulo,Q,São Paulo Grand Prix_São Paulo,70.053,70.3382,0.312399,337.0,,,12.0,12.0,73.0,137.0,8000000.0,8000000.0,135000000.0,,0.312399,12.0,337.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.4962962962962965,0,2,67500000.0,0.0,0.3508222222222233,0.0077973270417632,1.5457124685005983,1.0,,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.154039140993968,-0.2268507758334486
2025_21,2025,21,albon,williams,São Paulo,R,São Paulo Grand Prix_São Paulo,72.4,74.972389,1.118093,331.0,12.0,11.0,,12.0,73.0,137.0,8000000.0,8000000.0,135000000.0,1.0,1.118093,,331.0,109589.0410958904,9.125,985401.4598540146,1.0148148148148148,2.451851851851852,0,2,67500000.0,0.0,0.3508222222222233,0.0,1.011984128044365,1.0,1.0,10.91304347826087,12.5,1.5217391304347827,0.7627343132228876,325.27190738962963,-2.207411975039591,-0.2437173084491534
